year,month,crop,state,price_per_quintal,rainfall_mm,temperature_c
2020,2,Wheat,Andhra Pradesh,2474.14,188.8,39.4
2020,2,Wheat,Madhya Pradesh,2549.15,184.7,28.6
2020,2,Wheat,Rajasthan,2504.83,140.5,31.5
2020,2,Wheat,Gujarat,2804.17,53.0,31.8
2020,2,Maize,Punjab,2203.13,22.7,15.1
2020,2,Maize,UP,2562.89,160.5,34.7
2020,2,Maize,Maharashtra,2376.93,60.0,18.8
2020,2,Maize,Karnataka,2291.47,75.2,33.9
2020,2,Maize,Andhra Pradesh,2388.3,15.5,15.5
2020,2,Maize,Madhya Pradesh,2222.23,82.1,38.3
2020,2,Maize,Rajasthan,2425.41,160.4,26.7
2020,2,Maize,Gujarat,2320.71,21.7,36.9
2020,2,Soybean,Punjab,5436.93,33.6,27.8
2020,2,Soybean,UP,5190.77,125.0,38.7
2020,2,Soybean,Maharashtra,5267.67,108.0,16.3
2020,2,Soybean,Karnataka,4837.53,37.5,15.8
2020,2,Soybean,Andhra Pradesh,5403.8,144.7,18.4
2020,2,Soybean,Madhya Pradesh,5480.97,31.0,22.5
2020,2,Soybean,Rajasthan,4992.38,74.5,21.4
2020,2,Soybean,Gujarat,5192.08,81.5,39.7
2020,2,Cotton,Punjab,6831.83,28.4,16.3
2020,2,Cotton,UP,7502.45,10.9,35.9
2020,2,Cotton,Maharashtra,7368.42,105.4,29.0
2020,2,Cotton,Karnataka,6967.01,39.5,23.0
2020,2,Cotton,Andhra Pradesh,7464.39,42.0,17.9
2020,2,Cotton,Madhya Pradesh,7907.55,4.4,35.1
2020,2,Cotton,Rajasthan,7693.3,59.4,18.4
2020,2,Cotton,Gujarat,6937.38,139.5,31.1
2020,2,Sugarcane,Punjab,398.26,187.5,32.3
2020,2,Sugarcane,UP,360.04,48.7,36.1
2020,2,Sugarcane,Maharashtra,363.3,14.5,32.6
2020,2,Sugarcane,Karnataka,375.08,184.0,31.3
2020,2,Sugarcane,Andhra Pradesh,356.05,189.6,21.5
2020,2,Sugarcane,Madhya Pradesh,371.1,80.5,16.3
2020,2,Sugarcane,Rajasthan,380.81,24.7,25.0
2020,2,Sugarcane,Gujarat,371.92,154.6,35.1
2020,2,Chilli,Punjab,9140.18,73.3,24.3
2020,2,Chilli,UP,9137.08,159.7,32.7
2020,2,Chilli,Maharashtra,9197.42,73.3,17.6
2020,2,Chilli,Karnataka,9875.3,24.3,39.6
2020,2,Chilli,Andhra Pradesh,10111.38,78.0,29.5
2020,2,Chilli,Madhya Pradesh,10313.68,110.8,19.4
2020,2,Chilli,Rajasthan,9489.0,168.6,31.1
2020,2,Chilli,Gujarat,9910.16,173.4,37.3
2020,3,Tomato,Punjab,1577.7,19.0,28.6
2020,3,Tomato,UP,1535.29,151.4,30.2
2020,3,Tomato,Maharashtra,1399.58,159.5,33.0
2020,3,Tomato,Karnataka,1380.5,92.8,19.3
2020,3,Tomato,Andhra Pradesh,1439.96,3.6,25.0
2020,3,Tomato,Madhya Pradesh,1490.2,123.9,31.6
2020,3,Tomato,Rajasthan,1557.95,43.1,18.0
2020,3,Tomato,Gujarat,1561.55,31.3,39.4
2020,3,Potato,Punjab,1039.62,100.2,39.5
2020,3,Potato,UP,922.11,60.6,31.0
2020,3,Potato,Maharashtra,961.95,185.7,16.6
2020,3,Potato,Karnataka,993.39,118.2,31.3
2020,3,Potato,Andhra Pradesh,947.07,72.9,36.1
2020,3,Potato,Madhya Pradesh,937.49,165.4,29.1
2020,3,Potato,Rajasthan,1026.95,142.7,20.2
2020,3,Potato,Gujarat,996.45,173.5,25.8
2020,3,Onion,Punjab,1985.96,90.4,18.6
2020,3,Onion,UP,1815.31,190.3,23.0
2020,3,Onion,Maharashtra,1956.84,176.3,23.8
2020,3,Onion,Karnataka,1724.78,144.9,22.8
2020,3,Onion,Andhra Pradesh,1931.65,88.5,27.1
2020,3,Onion,Madhya Pradesh,1930.17,76.5,26.1
2020,3,Onion,Rajasthan,1811.39,73.5,28.1
2020,3,Onion,Gujarat,1939.31,72.4,28.1
2020,3,Rice,Punjab,2762.92,53.9,21.9
2020,3,Rice,UP,2875.96,144.7,29.4
2020,3,Rice,Maharashtra,2753.02,5.9,30.5
2020,3,Rice,Karnataka,2693.55,109.1,24.0
2020,3,Rice,Andhra Pradesh,2509.36,38.7,38.8
2020,3,Rice,Madhya Pradesh,2650.17,93.3,16.3
2020,3,Rice,Rajasthan,2490.46,143.4,28.5
2020,3,Rice,Gujarat,2693.2,48.6,33.6
2020,3,Wheat,Punjab,2508.2,38.0,26.5
2020,3,Wheat,UP,2558.22,49.5,31.1
2020,3,Wheat,Maharashtra,2712.78,164.9,25.4
2020,3,Wheat,Karnataka,2467.87,54.7,39.5
2020,3,Wheat,Andhra Pradesh,2689.6,141.9,15.2
2020,3,Wheat,Madhya Pradesh,2656.52,7.5,29.2
2020,3,Wheat,Rajasthan,2827.13,193.7,28.5
2020,3,Wheat,Gujarat,2631.09,189.0,31.8
2020,3,Maize,Punjab,2248.91,93.1,21.0
2020,3,Maize,UP,2405.51,91.1,29.6
2020,3,Maize,Maharashtra,2361.79,32.9,27.6
2020,3,Maize,Karnataka,2544.89,132.8,23.5
2020,3,Maize,Andhra Pradesh,2585.62,182.4,20.2
2020,3,Maize,Madhya Pradesh,2239.05,148.3,35.7
2020,3,Maize,Rajasthan,2598.13,178.0,30.0
2020,3,Maize,Gujarat,2428.81,5.6,21.2
2020,3,Soybean,Punjab,5263.37,125.7,28.9
2020,3,Soybean,UP,5503.26,56.0,29.1
2020,3,Soybean,Maharashtra,4948.5,82.7,33.8
2020,3,Soybean,Karnataka,5461.53,198.1,21.9
2020,3,Soybean,Andhra Pradesh,5296.07,65.9,26.0
2020,3,Soybean,Madhya Pradesh,5600.16,136.8,37.1
2020,3,Soybean,Rajasthan,5046.29,174.7,16.5
2020,3,Soybean,Gujarat,5626.98,65.8,22.9
2020,3,Cotton,Punjab,7505.05,188.1,16.2
2020,3,Cotton,UP,7313.46,171.3,24.9
2020,3,Cotton,Maharashtra,7130.0,85.0,24.6
2020,3,Cotton,Karnataka,7988.43,152.4,27.6
2020,3,Cotton,Andhra Pradesh,8075.87,93.1,16.5
2020,3,Cotton,Madhya Pradesh,7205.65,87.2,18.9
2020,3,Cotton,Rajasthan,8026.96,153.4,21.7
2020,3,Cotton,Gujarat,7599.39,144.3,38.5
2020,3,Sugarcane,Punjab,411.78,103.0,34.4
2020,3,Sugarcane,UP,391.94,110.5,17.9
2020,3,Sugarcane,Maharashtra,364.87,105.9,21.7
2020,3,Sugarcane,Karnataka,358.34,144.6,15.8
2020,3,Sugarcane,Andhra Pradesh,394.0,107.8,39.2
2020,3,Sugarcane,Madhya Pradesh,387.1,12.7,28.8
2020,3,Sugarcane,Rajasthan,409.26,199.4,25.8
2020,3,Sugarcane,Gujarat,376.92,181.3,19.8
2020,3,Chilli,Punjab,10038.03,81.1,16.0
2020,3,Chilli,UP,9615.18,53.0,32.2
2020,3,Chilli,Maharashtra,10563.72,53.6,35.3
2020,3,Chilli,Karnataka,9154.82,107.6,16.8
2020,3,Chilli,Andhra Pradesh,10540.45,153.3,31.4
2020,3,Chilli,Madhya Pradesh,10366.77,129.5,39.2
2020,3,Chilli,Rajasthan,10193.4,184.9,27.9
2020,3,Chilli,Gujarat,9252.13,105.6,18.2
2020,4,Tomato,Punjab,1432.08,96.5,30.6
2020,4,Tomato,UP,1300.57,39.0,27.3
2020,4,Tomato,Maharashtra,1512.92,76.7,25.6
2020,4,Tomato,Karnataka,1459.68,120.8,22.5
2020,4,Tomato,Andhra Pradesh,1391.06,43.5,39.2
2020,4,Tomato,Madhya Pradesh,1327.8,74.4,15.6
2020,4,Tomato,Rajasthan,1348.38,156.1,20.0
2020,4,Tomato,Gujarat,1316.38,94.9,15.2
2020,4,Potato,Punjab,878.3,161.5,34.3
2020,4,Potato,UP,1003.29,170.9,32.1
2020,4,Potato,Maharashtra,873.41,156.6,36.1
2020,4,Potato,Karnataka,985.82,101.7,20.8
2020,4,Potato,Andhra Pradesh,992.78,145.4,39.5
2020,4,Potato,Madhya Pradesh,888.97,45.1,20.3
2020,4,Potato,Rajasthan,984.84,37.4,16.7
2020,4,Potato,Gujarat,1015.85,5.0,35.9
2020,4,Onion,Punjab,1726.0,168.3,28.9
2020,4,Onion,UP,1877.36,185.2,15.2
2020,4,Onion,Maharashtra,1644.16,50.1,31.7
2020,4,Onion,Karnataka,1873.59,92.0,30.2
2020,4,Onion,Andhra Pradesh,1676.08,161.0,39.2
2020,4,Onion,Madhya Pradesh,1698.69,99.0,17.2
2020,4,Onion,Rajasthan,1780.69,100.6,18.6
2020,4,Onion,Gujarat,1747.65,66.8,28.0
2020,4,Rice,Punjab,2602.39,1.7,34.0
2020,4,Rice,UP,2654.7,73.3,16.3
2020,4,Rice,Maharashtra,2671.92,191.0,21.0
2020,4,Rice,Karnataka,2494.72,36.8,29.4
2020,4,Rice,Andhra Pradesh,2425.43,71.2,32.4
2020,4,Rice,Madhya Pradesh,2591.9,77.3,25.5
2020,4,Rice,Rajasthan,2592.72,1.2,17.0
2020,4,Rice,Gujarat,2723.81,15.6,32.7
2020,4,Wheat,Punjab,2698.32,54.1,24.3
2020,4,Wheat,UP,2556.28,176.3,38.5
2020,4,Wheat,Maharashtra,2625.31,17.3,31.7
2020,4,Wheat,Karnataka,2492.11,94.1,16.2
2020,4,Wheat,Andhra Pradesh,2403.42,158.1,26.3
2020,4,Wheat,Madhya Pradesh,2448.16,76.8,36.4
2020,4,Wheat,Rajasthan,2629.13,54.5,17.9
2020,4,Wheat,Gujarat,2428.07,184.2,29.5
2020,4,Maize,Punjab,2319.67,119.3,24.2
2020,4,Maize,UP,2420.69,104.7,17.9
2020,4,Maize,Maharashtra,2170.37,107.4,38.4
2020,4,Maize,Karnataka,2236.56,173.9,34.1
2020,4,Maize,Andhra Pradesh,2214.21,7.3,17.5
2020,4,Maize,Madhya Pradesh,2391.67,39.9,24.3
2020,4,Maize,Rajasthan,2307.94,145.1,17.8
2020,4,Maize,Gujarat,2272.75,97.0,28.5
2020,4,Soybean,Punjab,5314.38,34.3,35.2
2020,4,Soybean,UP,5212.86,111.2,32.5
2020,4,Soybean,Maharashtra,4985.61,27.7,31.6
2020,4,Soybean,Karnataka,5076.76,127.9,23.4
2020,4,Soybean,Andhra Pradesh,5385.99,117.5,17.1
2020,4,Soybean,Madhya Pradesh,5016.19,151.3,34.9
2020,4,Soybean,Rajasthan,5052.43,178.9,21.7
2020,4,Soybean,Gujarat,4984.47,179.7,37.4
2020,4,Cotton,Punjab,7362.54,171.8,17.2
2020,4,Cotton,UP,7567.64,64.1,19.5
2020,4,Cotton,Maharashtra,6851.92,83.6,21.3
2020,4,Cotton,Karnataka,6944.81,27.0,22.4
2020,4,Cotton,Andhra Pradesh,7232.77,88.4,23.7
2020,4,Cotton,Madhya Pradesh,7432.02,178.7,33.9
2020,4,Cotton,Rajasthan,6957.89,148.9,18.8
2020,4,Cotton,Gujarat,6727.16,69.1,35.2
2020,4,Sugarcane,Punjab,355.41,12.7,18.3
2020,4,Sugarcane,UP,391.7,126.8,21.3
2020,4,Sugarcane,Maharashtra,373.72,105.5,31.4
2020,4,Sugarcane,Karnataka,354.63,172.9,22.7
2020,4,Sugarcane,Andhra Pradesh,381.95,3.2,24.3
2020,4,Sugarcane,Madhya Pradesh,361.65,108.7,16.8
2020,4,Sugarcane,Rajasthan,387.64,43.6,31.9
2020,4,Sugarcane,Gujarat,388.41,112.4,33.5
2020,4,Chilli,Punjab,9651.65,71.1,35.2
2020,4,Chilli,UP,9098.97,114.2,33.6
2020,4,Chilli,Maharashtra,9225.79,60.6,26.5
2020,4,Chilli,Karnataka,9886.62,186.0,28.6
2020,4,Chilli,Andhra Pradesh,9651.05,180.7,17.5
2020,4,Chilli,Madhya Pradesh,9004.7,141.8,35.6
2020,4,Chilli,Rajasthan,9945.43,83.0,17.2
2020,4,Chilli,Gujarat,9314.34,46.1,22.3
2020,5,Tomato,Punjab,1332.42,15.1,35.7
2020,5,Tomato,UP,1262.02,119.2,17.2
2020,5,Tomato,Maharashtra,1243.57,17.9,39.0
2020,5,Tomato,Karnataka,1339.57,91.9,20.6
2020,5,Tomato,Andhra Pradesh,1365.35,68.9,19.0
2020,5,Tomato,Madhya Pradesh,1289.7,188.8,15.1
2020,5,Tomato,Rajasthan,1223.3,187.7,19.3
2020,5,Tomato,Gujarat,1197.79,114.0,36.5
2020,5,Potato,Punjab,848.08,198.9,32.0
2020,5,Potato,UP,793.19,198.6,25.2
2020,5,Potato,Maharashtra,822.25,111.6,22.6
2020,5,Potato,Karnataka,794.88,0.3,26.2
2020,5,Potato,Andhra Pradesh,897.08,114.5,40.0
2020,5,Potato,Madhya Pradesh,822.17,56.1,19.0
2020,5,Potato,Rajasthan,805.45,57.0,34.8
2020,5,Potato,Gujarat,906.46,195.0,20.8
2020,5,Onion,Punjab,1693.37,65.7,17.8
2020,5,Onion,UP,1690.49,127.2,19.1
2020,5,Onion,Maharashtra,1578.08,57.5,33.4
2020,5,Onion,Karnataka,1584.1,197.9,16.4
2020,5,Onion,Andhra Pradesh,1558.98,96.4,27.6
2020,5,Onion,Madhya Pradesh,1549.0,145.8,36.9
2020,5,Onion,Rajasthan,1708.03,161.0,36.3
2020,5,Onion,Gujarat,1608.91,165.2,22.6
2020,5,Rice,Punjab,2284.98,63.4,26.7
2020,5,Rice,UP,2243.03,192.3,22.8
2020,5,Rice,Maharashtra,2173.33,105.4,16.4
2020,5,Rice,Karnataka,2177.98,43.9,26.6
2020,5,Rice,Andhra Pradesh,2297.91,159.9,33.5
2020,5,Rice,Madhya Pradesh,2295.33,66.7,22.9
2020,5,Rice,Rajasthan,2424.54,10.4,15.3
2020,5,Rice,Gujarat,2432.55,95.4,18.3
2020,5,Wheat,Punjab,2190.81,186.5,36.5
2020,5,Wheat,UP,2364.38,96.4,28.0
2020,5,Wheat,Maharashtra,2461.55,193.2,20.4
2020,5,Wheat,Karnataka,2401.47,39.4,20.3
2020,5,Wheat,Andhra Pradesh,2352.05,81.0,38.3
2020,5,Wheat,Madhya Pradesh,2137.17,102.3,38.0
2020,5,Wheat,Rajasthan,2435.51,31.3,24.2
2020,5,Wheat,Gujarat,2331.2,31.9,39.2
2020,5,Maize,Punjab,2226.1,33.4,18.0
2020,5,Maize,UP,1949.09,181.9,19.8
2020,5,Maize,Maharashtra,2059.61,89.8,30.0
2020,5,Maize,Karnataka,1944.52,45.4,38.3
2020,5,Maize,Andhra Pradesh,2223.98,156.3,15.5
2020,5,Maize,Madhya Pradesh,2029.79,125.6,21.9
2020,5,Maize,Rajasthan,2224.37,126.8,16.8
2020,5,Maize,Gujarat,2224.18,191.6,16.9
2020,5,Soybean,Punjab,4598.89,60.7,24.8
2020,5,Soybean,UP,4340.69,115.6,38.9
2020,5,Soybean,Maharashtra,4577.45,16.6,30.5
2020,5,Soybean,Karnataka,4458.24,171.2,25.9
2020,5,Soybean,Andhra Pradesh,4350.35,38.2,34.2
2020,5,Soybean,Madhya Pradesh,4403.6,153.4,20.1
2020,5,Soybean,Rajasthan,4444.67,93.1,38.6
2020,5,Soybean,Gujarat,4891.24,41.4,24.0
2020,5,Cotton,Punjab,6106.23,102.0,26.5
2020,5,Cotton,UP,6883.93,186.0,24.6
2020,5,Cotton,Maharashtra,6460.57,179.2,35.2
2020,5,Cotton,Karnataka,5955.37,64.0,25.5
2020,5,Cotton,Andhra Pradesh,6189.36,39.9,15.9
2020,5,Cotton,Madhya Pradesh,6617.52,52.5,16.3
2020,5,Cotton,Rajasthan,6190.67,160.4,36.3
2020,5,Cotton,Gujarat,6451.59,83.2,39.4
2020,5,Sugarcane,Punjab,319.1,43.1,22.3
2020,5,Sugarcane,UP,317.61,75.9,37.8
2020,5,Sugarcane,Maharashtra,341.35,82.4,38.4
2020,5,Sugarcane,Karnataka,310.95,42.1,29.1
2020,5,Sugarcane,Andhra Pradesh,341.36,7.9,25.1
2020,5,Sugarcane,Madhya Pradesh,343.16,139.6,31.0
2020,5,Sugarcane,Rajasthan,325.54,18.7,25.7
2020,5,Sugarcane,Gujarat,315.25,189.5,26.9
2020,5,Chilli,Punjab,8263.12,153.3,27.4
2020,5,Chilli,UP,8253.28,162.4,36.7
2020,5,Chilli,Maharashtra,8747.62,9.4,29.2
2020,5,Chilli,Karnataka,8870.59,27.3,20.7
2020,5,Chilli,Andhra Pradesh,9032.93,4.0,33.8
2020,5,Chilli,Madhya Pradesh,8476.28,89.4,15.2
2020,5,Chilli,Rajasthan,8946.99,72.0,28.5
2020,5,Chilli,Gujarat,8753.47,140.5,38.9
2020,6,Tomato,Punjab,1215.67,79.9,38.8
2020,6,Tomato,UP,1237.1,59.6,18.2
2020,6,Tomato,Maharashtra,1275.9,72.4,31.5
2020,6,Tomato,Karnataka,1203.95,39.8,30.0
2020,6,Tomato,Andhra Pradesh,1124.58,82.7,28.7
2020,6,Tomato,Madhya Pradesh,1197.22,149.7,35.7
2020,6,Tomato,Rajasthan,1262.1,7.8,19.9
2020,6,Tomato,Gujarat,1216.68,187.0,35.9
2020,6,Potato,Punjab,850.6,60.6,25.7
2020,6,Potato,UP,802.62,31.5,15.8
2020,6,Potato,Maharashtra,864.06,48.1,21.0
2020,6,Potato,Karnataka,752.65,185.7,29.5
2020,6,Potato,Andhra Pradesh,827.95,182.3,23.6
2020,6,Potato,Madhya Pradesh,822.08,7.8,19.7
2020,6,Potato,Rajasthan,849.14,153.4,23.8
2020,6,Potato,Gujarat,790.51,106.7,15.0
2020,6,Onion,Punjab,1449.4,41.6,21.3
2020,6,Onion,UP,1586.0,55.9,19.8
2020,6,Onion,Maharashtra,1513.03,173.1,21.0
2020,6,Onion,Karnataka,1410.04,71.3,33.7
2020,6,Onion,Andhra Pradesh,1524.26,163.4,39.0
2020,6,Onion,Madhya Pradesh,1582.8,120.8,27.3
2020,6,Onion,Rajasthan,1400.73,196.9,24.6
2020,6,Onion,Gujarat,1427.87,133.3,22.1
2020,6,Rice,Punjab,2230.66,117.4,26.1
2020,6,Rice,UP,2318.8,53.0,26.2
2020,6,Rice,Maharashtra,2213.73,132.7,34.6
2020,6,Rice,Karnataka,2163.43,129.2,18.8
2020,6,Rice,Andhra Pradesh,2352.79,76.6,33.2
2020,6,Rice,Madhya Pradesh,2031.59,41.0,27.2
2020,6,Rice,Rajasthan,2333.64,105.5,38.2
2020,6,Rice,Gujarat,2194.76,98.1,18.0
2020,6,Wheat,Punjab,2272.15,49.4,37.5
2020,6,Wheat,UP,2309.65,188.7,28.0
2020,6,Wheat,Maharashtra,2228.61,155.7,18.3
2020,6,Wheat,Karnataka,2202.21,6.9,27.4
2020,6,Wheat,Andhra Pradesh,2047.52,36.6,24.1
2020,6,Wheat,Madhya Pradesh,2143.77,124.6,16.9
2020,6,Wheat,Rajasthan,2168.48,36.5,29.3
2020,6,Wheat,Gujarat,2214.85,111.3,33.5
2020,6,Maize,Punjab,1925.68,153.0,25.8
2020,6,Maize,UP,1972.69,129.6,15.5
2020,6,Maize,Maharashtra,2026.42,123.7,22.7
2020,6,Maize,Karnataka,1846.63,18.2,38.1
2020,6,Maize,Andhra Pradesh,2037.59,25.4,23.9
2020,6,Maize,Madhya Pradesh,2006.96,167.1,16.1
2020,6,Maize,Rajasthan,1894.36,177.9,15.2
2020,6,Maize,Gujarat,1883.21,191.8,30.3
2020,6,Soybean,Punjab,4169.12,13.4,15.7
2020,6,Soybean,UP,4157.38,176.3,25.4
2020,6,Soybean,Maharashtra,4487.2,183.7,25.2
2020,6,Soybean,Karnataka,4120.3,103.4,37.7
2020,6,Soybean,Andhra Pradesh,4545.48,13.2,32.3
2020,6,Soybean,Madhya Pradesh,4384.26,181.5,18.1
2020,6,Soybean,Rajasthan,4358.0,175.9,25.3
2020,6,Soybean,Gujarat,4321.91,14.1,22.0
2020,6,Cotton,Punjab,5956.55,189.0,22.1
2020,6,Cotton,UP,6090.27,134.3,19.1
2020,6,Cotton,Maharashtra,6115.35,147.7,36.7
2020,6,Cotton,Karnataka,6252.45,133.8,18.2
2020,6,Cotton,Andhra Pradesh,6565.76,26.5,34.4
2020,6,Cotton,Madhya Pradesh,5898.02,186.7,33.0
2020,6,Cotton,Rajasthan,6377.53,43.8,26.1
2020,6,Cotton,Gujarat,6244.17,154.0,17.6
2020,6,Sugarcane,Punjab,341.01,178.0,21.8
2020,6,Sugarcane,UP,333.92,103.7,26.5
2020,6,Sugarcane,Maharashtra,308.09,116.2,33.2
2020,6,Sugarcane,Karnataka,313.0,125.8,32.5
2020,6,Sugarcane,Andhra Pradesh,328.25,10.4,36.5
2020,6,Sugarcane,Madhya Pradesh,315.4,52.5,21.0
2020,6,Sugarcane,Rajasthan,316.66,177.4,24.5
2020,6,Sugarcane,Gujarat,330.21,19.4,26.9
2020,6,Chilli,Punjab,8698.39,154.1,20.3
2020,6,Chilli,UP,8065.86,46.7,25.2
2020,6,Chilli,Maharashtra,8425.38,154.2,20.7
2020,6,Chilli,Karnataka,8608.77,118.5,24.5
2020,6,Chilli,Andhra Pradesh,8066.5,121.0,29.0
2020,6,Chilli,Madhya Pradesh,8046.46,101.0,19.4
2020,6,Chilli,Rajasthan,8467.5,108.4,18.3
2020,6,Chilli,Gujarat,8407.41,186.5,38.7
2020,7,Tomato,Punjab,1118.46,27.1,28.0
2020,7,Tomato,UP,1071.59,186.8,19.6
2020,7,Tomato,Maharashtra,1097.21,81.3,24.6
2020,7,Tomato,Karnataka,1196.26,91.3,19.3
2020,7,Tomato,Andhra Pradesh,1099.85,101.8,18.7
2020,7,Tomato,Madhya Pradesh,1162.81,113.1,32.9
2020,7,Tomato,Rajasthan,1222.41,182.5,38.7
2020,7,Tomato,Gujarat,1095.74,26.3,22.6
2020,7,Potato,Punjab,809.74,194.4,36.5
2020,7,Potato,UP,714.08,189.5,25.6
2020,7,Potato,Maharashtra,701.81,88.5,16.2
2020,7,Potato,Karnataka,766.95,67.7,26.8
2020,7,Potato,Andhra Pradesh,775.39,173.8,31.5
2020,7,Potato,Madhya Pradesh,753.56,163.9,37.6
2020,7,Potato,Rajasthan,715.27,106.4,22.1
2020,7,Potato,Gujarat,706.41,133.7,36.6
2020,7,Onion,Punjab,1350.98,162.5,36.3
2020,7,Onion,UP,1522.67,53.1,37.6
2020,7,Onion,Maharashtra,1387.03,110.5,16.3
2020,7,Onion,Karnataka,1323.79,144.1,26.1
2020,7,Onion,Andhra Pradesh,1372.32,38.1,31.7
2020,7,Onion,Madhya Pradesh,1313.85,161.2,17.0
2020,7,Onion,Rajasthan,1357.51,77.2,27.1
2020,7,Onion,Gujarat,1394.87,64.1,39.1
2020,7,Rice,Punjab,2125.29,4.7,25.8
2020,7,Rice,UP,2202.91,60.3,17.4
2020,7,Rice,Maharashtra,2164.13,121.2,29.3
2020,7,Rice,Karnataka,1929.77,28.1,30.6
2020,7,Rice,Andhra Pradesh,1981.06,100.8,28.6
2020,7,Rice,Madhya Pradesh,2006.23,189.7,36.1
2020,7,Rice,Rajasthan,2152.16,15.6,17.7
2020,7,Rice,Gujarat,2075.82,32.1,39.5
2020,7,Wheat,Punjab,1934.97,97.5,24.1
2020,7,Wheat,UP,2092.45,25.8,25.8
2020,7,Wheat,Maharashtra,1973.02,177.6,16.0
2020,7,Wheat,Karnataka,2182.29,166.6,22.4
2020,7,Wheat,Andhra Pradesh,2141.54,6.2,39.2
2020,7,Wheat,Madhya Pradesh,2055.51,60.7,24.1
2020,7,Wheat,Rajasthan,1904.8,197.9,16.0
2020,7,Wheat,Gujarat,2097.53,88.5,38.7
2020,7,Maize,Punjab,1791.92,106.4,27.1
2020,7,Maize,UP,1928.45,13.6,19.8
2020,7,Maize,Maharashtra,1782.52,147.6,19.7
2020,7,Maize,Karnataka,1889.79,43.0,36.5
2020,7,Maize,Andhra Pradesh,1999.97,103.7,23.8
2020,7,Maize,Madhya Pradesh,1788.35,10.0,21.7
2020,7,Maize,Rajasthan,1913.92,106.7,38.6
2020,7,Maize,Gujarat,1836.83,138.8,27.2
2020,7,Soybean,Punjab,4101.84,53.6,26.4
2020,7,Soybean,UP,4074.46,141.3,38.5
2020,7,Soybean,Maharashtra,3981.81,8.4,27.4
2020,7,Soybean,Karnataka,4122.72,33.7,34.0
2020,7,Soybean,Andhra Pradesh,4411.22,189.2,19.9
2020,7,Soybean,Madhya Pradesh,4339.45,140.9,26.3
2020,7,Soybean,Rajasthan,4120.2,169.9,27.0
2020,7,Soybean,Gujarat,4010.55,98.6,29.5
2020,7,Cotton,Punjab,5500.21,180.2,31.9
2020,7,Cotton,UP,5911.58,19.9,30.1
2020,7,Cotton,Maharashtra,5437.13,15.7,28.2
2020,7,Cotton,Karnataka,5698.13,117.8,17.2
2020,7,Cotton,Andhra Pradesh,5724.24,35.0,39.7
2020,7,Cotton,Madhya Pradesh,5844.79,137.5,23.1
2020,7,Cotton,Rajasthan,5412.85,195.2,22.2
2020,7,Cotton,Gujarat,5717.6,130.0,15.6
2020,7,Sugarcane,Punjab,314.77,107.3,22.0
2020,7,Sugarcane,UP,278.85,32.5,37.4
2020,7,Sugarcane,Maharashtra,308.81,50.0,16.6
2020,7,Sugarcane,Karnataka,309.03,114.5,25.1
2020,7,Sugarcane,Andhra Pradesh,293.34,43.4,31.7
2020,7,Sugarcane,Madhya Pradesh,322.46,35.1,29.9
2020,7,Sugarcane,Rajasthan,296.24,89.3,21.4
2020,7,Sugarcane,Gujarat,315.48,97.1,28.6
2020,7,Chilli,Punjab,7378.09,36.4,17.1
2020,7,Chilli,UP,7876.92,39.2,32.3
2020,7,Chilli,Maharashtra,7482.42,83.2,26.7
2020,7,Chilli,Karnataka,7454.79,20.1,22.7
2020,7,Chilli,Andhra Pradesh,7815.52,133.2,22.2
2020,7,Chilli,Madhya Pradesh,7567.38,38.7,20.3
2020,7,Chilli,Rajasthan,7034.8,179.3,20.3
2020,7,Chilli,Gujarat,7283.98,55.9,18.2
2020,8,Tomato,Punjab,1209.07,15.0,18.4
2020,8,Tomato,UP,1210.11,67.9,32.7
2020,8,Tomato,Maharashtra,1193.59,51.2,31.3
2020,8,Tomato,Karnataka,1110.11,107.3,25.9
2020,8,Tomato,Andhra Pradesh,1138.79,120.8,36.8
2020,8,Tomato,Madhya Pradesh,1277.13,121.6,25.1
2020,8,Tomato,Rajasthan,1130.72,51.4,27.0
2020,8,Tomato,Gujarat,1157.6,182.8,24.2
2020,8,Potato,Punjab,772.51,76.7,35.9
2020,8,Potato,UP,807.5,122.8,23.4
2020,8,Potato,Maharashtra,828.59,7.7,36.8
2020,8,Potato,Karnataka,790.09,79.7,27.4
2020,8,Potato,Andhra Pradesh,809.6,2.6,36.8
2020,8,Potato,Madhya Pradesh,781.76,68.6,18.5
2020,8,Potato,Rajasthan,780.84,99.3,25.1
2020,8,Potato,Gujarat,811.02,84.2,39.0
2020,8,Onion,Punjab,1501.88,161.5,17.7
2020,8,Onion,UP,1454.1,67.4,29.2
2020,8,Onion,Maharashtra,1563.82,15.7,16.8
2020,8,Onion,Karnataka,1561.27,42.6,31.7
2020,8,Onion,Andhra Pradesh,1488.54,166.6,18.1
2020,8,Onion,Madhya Pradesh,1390.83,111.4,38.7
2020,8,Onion,Rajasthan,1458.29,65.4,30.2
2020,8,Onion,Gujarat,1580.22,167.4,39.9
2020,8,Rice,Punjab,1987.21,22.6,30.2
2020,8,Rice,UP,2261.92,57.0,21.0
2020,8,Rice,Maharashtra,2250.36,11.3,24.2
2020,8,Rice,Karnataka,2153.56,112.1,33.2
2020,8,Rice,Andhra Pradesh,2101.6,122.5,29.6
2020,8,Rice,Madhya Pradesh,2167.96,128.1,21.5
2020,8,Rice,Rajasthan,2008.58,23.9,20.6
